title,imgUrl,stars,reviews,price,category_id,isBestSeller,boughtInLastMonth
"Erkek Çocuk Se9000 Kare Güneş Gözlüğü, Mavi, 47 mm",https://m.media-amazon.com/images/I/61m96kKIutL._AC_UL320_.jpg,4.3,0.0,725.68,87,False,0
Erkek Çocuk Şapkası (Büyük Çocuk),https://m.media-amazon.com/images/I/41CZrfGZiKL._AC_UL320_.jpg,4.8,0.0,905.62,87,False,0
"Ağır Slider Jumbo Saklama Torbaları, 2,5 Galon Boyutu, 12 Sayısı",https://m.media-amazon.com/images/I/71OWNbMUtCL._AC_UL320_.jpg,4.8,0.0,199.48,130,False,10000
"Mont Marte Ekstra Yumuşak Yağlı Pastel Canlı Tonlar Premium 120 adet, Çeşitli Parlak Renkler, Canlı, Tereyağlı, Karıştırma, Katmanlama ve Gölgeleme, Sanat, El İşi, Boyama ve Eskiz için Çok Yönlü Sanat Pastelleri",https://m.media-amazon.com/images/I/71OZ1jtm8FL._AC_UL320_.jpg,4.6,0.0,1680.83,10,False,50
Kadın Nashville Sparkly Rhinestone Saçak Petal Kol Kırpma Üst Kare Boyun Glitter Püskül ile Kırpılmış Gömlek Tops,https://m.media-amazon.com/images/I/81UObu3fugL._AC_UL320_.jpg,4.3,0.0,1271.87,116,False,50
"Kadınlar için Şeffaf Çanta, Stadyum Onaylı Şeffaf Çanta, Kadınlar için Şeffaf Çapraz Çantalar",https://m.media-amazon.com/images/I/51NMsd1-BQL._AC_UL320_.jpg,4.6,1067.0,681.15,118,False,900
(2 paket 6 inç Oval OK Amber Işık Dönüş Sinyali Kuyruk Gösterge Işığı 25 LED Mühürlü Işaretleyici Işıklar Kamyon Römork Damperli Kamyon Otobüs için uygun 12 V DC,https://m.media-amazon.com/images/I/71hjWpFejCS._AC_UL320_.jpg,4.4,0.0,815.65,22,False,0
"Arsvita CD Lazer Lens Temizleyici CD/VCD/DVD Oynatıcı için Disk Temizleme Seti, Güvenli ve Etkili",https://m.media-amazon.com/images/I/61-PbAphHFL._AC_UL320_.jpg,4.1,4790.0,408.51,69,False,0
Altın Kaplama Buzlu Pave Spor Futbol Kolye Ucu HC 1321 G,https://m.media-amazon.com/images/I/71SHIVoftCL._AC_UL320_.jpg,0.0,0.0,362.61,88,False,0
"Carrand 93063 Deluxe Oto Yıkama 8"" Tamponlu ve 27-48"" Uzatma Saplı Daldırma Fırçası, Siyah",https://m.media-amazon.com/images/I/51Qs+Mt75pL._AC_UL320_.jpg,4.4,0.0,1203.71,19,False,300
"Kız için Tomons Çocuk Makyaj Seti Yıkanabilir Makyaj Seti, Aynalı Katlanır Makyaj Paleti, Makyaj Oyuncak Kozmetik Seti Kızlar için Hediyeler - Güvenliği Test Edilmiş - Toksik Olmayan, Pembe",https://m.media-amazon.com/images/I/81KJoNTM1IL._AC_UL320_.jpg,4.3,4647.0,681.15,270,False,200
Çift Taraflı Bileklik D3O,https://m.media-amazon.com/images/I/71-pvB0s4lL._AC_UL320_.jpg,4.5,0.0,4089.15,231,False,0
"Düğün Şemsiyeleri, J Saplı 4cps Otomatik Açık Şeffaf Kabarcık Şemsiyeler, Düğünler için Yağmur Geçirmez Rüzgar Geçirmez Büyük Kabarcık Şemsiyeler, Balolar, Yağmur Törenleri, Günlük Koruma",https://m.media-amazon.com/images/I/61GtHsi4oeL._AC_UL320_.jpg,4.1,0.0,1453.63,106,False,50
"Slumberkins Bağlı Kalp-Kalp Peluş ve Masa Kitap Seti - Aile Bağ Terapisini Destekler - Bebekler ve Küçük Çocuklar için Sosyal Duygusal Öğrenme Hediyeleri, 0+ Yaş",https://m.media-amazon.com/images/I/51iU4L6NTuL._AC_UL320_.jpg,4.8,0.0,1136.0,270,False,0
"Yavru Köpek Pals Groom and Go Evcil Hayvan Taşıyıcı, Rolly, Just Play tarafından 3 Yaş ve Üzeri İçin Resmi Lisanslı Çocuk Oyuncakları",https://m.media-amazon.com/images/I/81n48FQUk5L._AC_UL320_.jpg,4.9,0.0,999.23,270,False,50
"ASAKUKI Yatak Odası Büyük Oda için Nemlendiriciler, LED Ekranlı ve Yağ Difüzörlü 4L Soğuk Sis Üstten Dolum Hava Nemlendirici, Nem Kontrolü, Uyku Modu, Ultrasonik Buharlaştırıcı Bebek, Çocuklar, Bitkiler için Sessiz, Beyaz",https://m.media-amazon.com/images/I/61jqdnBg78L._AC_UL320_.jpg,4.3,0.0,1635.39,171,False,50
KYYET 1987-1995 Jeep Wrangler YJ Sürücüsü Yolcu Yan İşaret Işığı Lens Reflektörü ile Uyumlu CH2550105 56001424 için Değiştirin;(Amber Lens),https://m.media-amazon.com/images/I/810xRbVS4FL._AC_UL320_.jpg,4.3,0.0,908.35,22,False,0
Kadınlar Seksi Örgü Şeffaf İnci Taklidi Kırpma Tişört Yaz Uzun Kollu İnce Gömme Katı Tişörtlü See Through,https://m.media-amazon.com/images/I/71vrJTHK-LL._AC_UL320_.jpg,3.5,0.0,1226.43,116,False,100
"Minik LED Buzdolabı Ampulü Değiştirme AC100-265V 3.5W Buzdolabı Ampulleri, 4W Eşdeğer 40W-60Watt Cihaz Işığı, E26 Orta Büyük Vida Tabanı (1 inç), Su Geçirmez Lamba Sıcak Beyaz 3000K 600LM Parlak, 1'li Paket",https://m.media-amazon.com/images/I/51Cyx+xzxLL._AC_UL320_.jpg,4.6,383.0,585.27,206,False,0
Erkek Çocuk Yıkanmış Kısa,https://m.media-amazon.com/images/I/61j5VPs78-L._AC_UL320_.jpg,4.5,0.0,872.45,84,False,50
FYBITBO Yürümeye Başlayan Erkek Bebek Yaz Keten Şort Kıyafetler Düz Kısa Kollu Düğmeli Tişört ve Günlük Şort Elbise Seti,https://m.media-amazon.com/images/I/71jp73dYnFL._AC_UL320_.jpg,5.0,0.0,798.84,43,False,0
Çocuklar için Karanlıkta Parlayan Uzaylı Figürleri - 50 Adet Küçük Cadılar Bayramı Partisi Hediyeleri - Şeker Torbası Doldurucular - Pinata Doldurucular - Cadılar Bayramı Oyuncakları - Çocuklar için Toplu Hediyeler - Otomat Makinesi Oyuncağı,https://m.media-amazon.com/images/I/71hULSe3PlL._AC_UL320_.jpg,4.8,0.0,681.15,217,False,100
Kurşun Dokulu Liverpool Kumaş 4 Yönlü Streç Beyaz S10,https://m.media-amazon.com/images/I/61CQzdLzUiL._AC_UL320_.jpg,4.8,0.0,408.51,7,False,0
"LED Masa Lambası, Uzun Esnek Deve Boynu, Ağır Tabanlı, 3 Renk Modu, 10 Parlaklık Seviyesi ve USB Adaptörü ile Sallanır Kol Mimar Çalışma Lambası Ev/Ofis/Çizim/Okuma/Piyano",https://m.media-amazon.com/images/I/51FzajYFPxL._AC_UL320_.jpg,4.6,0.0,994.68,209,False,0
"Yılbaşı Ağacı Süslemesi, Yıldız Ağacı Süslemesi, 3 Modlu Dönen Kar Tanesi LED Projektörlü Işıklı Yıldız, Ağaç Süslemeleri için 3D İçi Boş Parıltılı Işıklı Altın Ağaç Süslemesi Noel Süslemeleri",https://m.media-amazon.com/images/I/81dGflh0QUL._AC_UL320_.jpg,4.0,0.0,862.91,168,False,0
"Tkasing 3'lü Paket, Fitbit Flex 2 Band ile Uyumlu, Fitbit Flex 2 Yedek Bantlar, Fitbit Flex 2 Bantları için Yumuşak Silikon Aksesuar Bileklik Kayışı",https://m.media-amazon.com/images/I/61dyTGkDKKL._AC_UL320_.jpg,3.8,187.0,408.51,68,False,0
Boys Jordan 2Fer Coat Vest Uzun Sleever Sonbahar Kış Bebek ve Çocuk,https://m.media-amazon.com/images/I/512sqEiMp+L._AC_UL320_.jpg,5.0,1.0,4089.15,84,False,0
Art Clay Gümüş Kil - 50gm - Yeni Formül,https://m.media-amazon.com/images/I/61E03fxnEoL._AC_UL320_.jpg,4.7,0.0,3771.07,11,False,200
"PSYSSKY Google Pixel Watch Band ile Uyumlu Metal, Dayanıklı Boşluksuz Ayarlanabilir Paslanmaz Çelik Metal Google Pixel Watch için Yedek Yasaklama Kayışı Kadın Erkek",https://m.media-amazon.com/images/I/61qz2B4iY-L._AC_UL320_.jpg,4.4,18.0,999.23,68,False,0
Uniseks-Çocuk Freak Mid 20 Futbol Ayakkabısı,https://m.media-amazon.com/images/I/714Dw7A8LwL._AC_UL320_.jpg,4.6,0.0,1862.13,97,False,0
"JETech Kağıt Mat Ekran Koruyucu iPad mini 6 (8,3 İnç, 2021 Model) ile uyumlu, Çizim, Yazma, Not Alma için Parlama Önleyici Mat PET Kağıt Filmi",https://m.media-amazon.com/images/I/71kpqx5O44L._AC_UL320_.jpg,4.4,0.0,453.95,64,False,0
Harmony Takı Küpeler | Klarnet | Siyah,https://m.media-amazon.com/images/I/51LnAHExftL._AC_UL320_.jpg,4.4,0.0,680.69,123,False,50
Moda Vintage Bayan Küçük Papyon Platformu Pompalar Bayanlar Seksi Yüksek Topuklu Ayakkabılar,https://m.media-amazon.com/images/I/61EspvlvroL._AC_UL320_.jpg,4.3,0.0,2089.79,122,False,0
"Clinique Pop Dudak Rengi + Astar Ruj, 0.08 oz. Seyahat Boyutu •• (Çıplak Pop 02)",https://m.media-amazon.com/images/I/71JpwWUM78L._AC_UL320_.jpg,4.6,1214.0,499.84,48,False,300
Kadın İlk Yüzük 925 Ayar Gümüş Alfabe Kadın Kızlar için Ayarlanabilir Yüzük İstiflenebilir İlk Harf Açık Halka Kişiselleştirilmiş Açıklama Yüzükleri Anne Karısı Kız Arkadaşı Arkadaşlar Hediyeler için Güzel Takı,https://m.media-amazon.com/images/I/5146tHsZy5L._AC_UL320_.jpg,4.2,343.0,772.03,95,False,0
"LED Şerit Işıklar 32.8ft, Uzaktan Kumandalı Su Geçirmez Led Işık Şeritleri, Oda Ev Tatil Dekorasyonu için RGB Renk Değiştiren Işık",https://m.media-amazon.com/images/I/7102liWdL3L._AC_UL320_.jpg,3.9,0.0,453.95,209,False,0
doTERRA - Paçuli Esansiyel Yağı - 15 mL,https://m.media-amazon.com/images/I/71IH4RSQr7L._AC_UL320_.jpg,4.7,6479.0,1938.92,128,False,100
"6 oz Pembe İnce Parıltılı Set, Reçine El Sanatları için Yanardöner Pembe Sıcak Pembe İnce Parıltı Bardak Balçık Kozmetik Tırnak Sanat Makyaj Festivali Dekoru",https://m.media-amazon.com/images/I/71uxSTzwvTL._AC_UL320_.jpg,4.6,0.0,453.95,11,False,100
"X Fighting Star Boys Kısa Kollu Tişört, Kırmızı Heather, Küçük",https://m.media-amazon.com/images/I/712DgFmFBUL._AC_UL320_.jpg,0.0,0.0,358.07,84,False,0
"Dr. Talbot'un Emzik ve Diş Kaşıyıcı Mendilleri Citroganix, Vanilyalı Süt, 48 Sayım, 1 Paketten Doğal Şekilde Esinlenmiştir",https://m.media-amazon.com/images/I/71JojvHaHnL._AC_UL320_.jpg,4.7,3080.0,181.31,230,False,700
"Fjällräven Kanken Sırt Çantaları için Omuz Pedleri - Polyester Yapı, Cırtlı Kapaklar, Köpük Dolgu ve Geniş Omuz Askılar Lacivert 1 Tek Boyut Tek Boyut",https://m.media-amazon.com/images/I/71zNNd9YXZL._AC_UL320_.jpg,4.7,0.0,906.53,107,False,50
"14k Katı Sarı Altın 1,9 mm Ayna Bağlantılı Zincir Kolye (16, 18, 20, 22, 24 veya 30 inç)",https://m.media-amazon.com/images/I/71q5fkh6ygL._AC_UL320_.jpg,4.2,0.0,3635.2,123,False,0
"Kadınlar için Küçük Çapraz Askılı Cep Telefonu Çantası, Kredi Kartı Yuvalı Mini Omuz Üstü Çanta Çanta",https://m.media-amazon.com/images/I/619FJfOH-RS._AC_UL320_.jpg,4.1,33908.0,908.35,118,False,1000
"iPhone Araç Şarj Cihazı, Çift USB C Hızlı Araç Şarj Cihazı[Apple MFi Sertifikalı] 40W Type C Apple Araç Şarj Cihazı, 2 paket USBC-Yıldırım Kablosu + PD iPhone Şarj Cihazı iPhone için Hızlı Şarj 14/13 Pro Max/12/11/iPad",https://m.media-amazon.com/images/I/61H+MoNPigL._AC_UL320_.jpg,4.6,0.0,899.26,73,False,300
"leegleri Doktor Laboratuvar Önlüğü Rol Oynama Kostümü Çocuk Kızlar için Rol Yapma Oyunu Ceketi, Doğum Günü Hediyesi için Doktor Giydirme Kıyafeti",https://m.media-amazon.com/images/I/51xax+DXpML._AC_UL320_.jpg,4.6,0.0,862.91,270,False,0
Erkek Campo Spor Ayakkabısı,https://m.media-amazon.com/images/I/512CzbcPSfL._AC_UL320_.jpg,4.4,0.0,0.0,114,False,0
Erkek Diyabet ve Sirkülatör Çorap-4 ve 6 Çift Paket-Bağlayıcı Olmayan Nem Yönetimi,https://m.media-amazon.com/images/I/81u34SxpGPL._AC_UL320_.jpg,4.5,0.0,589.81,110,False,100
"Hudson Baby unisex bebek Rahat Polar Patik Terlik Çorap, Kahverengi, 6-12 Ay Bebek US",https://m.media-amazon.com/images/I/81z9KgW7-eS._AC_UL320_.jpg,4.8,0.0,544.83,43,False,0
baby-boys Waffle Tek Parça Bodysuit,https://m.media-amazon.com/images/I/91Nt13EtF1L._AC_UL320_.jpg,5.0,0.0,835.64,43,False,0
"Yer İçin Bebek Matı, Yer için Bebek Oyun Minderi, Karın Zaman Matı, %100 Pamuk Premium Yaprak Mat, Emekleme için Bebek Zemin Paspasları, Bebek için Oyun Matı, Karın Zaman Yastığı, Makine Yıkanabilir, Taşınabilir ve Kompakt",https://m.media-amazon.com/images/I/71OeAMkEbjL._AC_UL320_.jpg,4.7,0.0,2269.73,38,False,0
"Andis Profesyonel Hayvan Tırnak Öğütücü, Taşlama Taşları ve Birinci Sınıf Bitirme Taşları ile birlikte",https://m.media-amazon.com/images/I/51CMYnpIwoL._AC_UL320_.jpg,4.5,178.0,0.0,179,False,0
Geo F. Trumper Tıraş Kremi Tüpü - Misket Limonu,https://m.media-amazon.com/images/I/81aX7EVPRpL._AC_UL320_.jpg,4.7,0.0,907.89,53,False,0
"Elma Kokusu Yağı | 4 fl oz (118ml) | Birinci Sınıf | Difüzörler, Mum ve Sabun Yapımı, Kendin Yap Projeleri ve Daha Fazlası için | Horbaach tarafından",https://m.media-amazon.com/images/I/61VEFtZDleL._AC_UL320_.jpg,4.6,0.0,681.15,11,False,100
"Bebek Katlanır Banyo Sandalyesi, Bebek Banyo Koltuğu, Çocuk Taşınabilir Duş Koltuğu Banyo Minderi, 6 Ay ve Üzeri Bebekler için Ayarlanabilir Sarılabilir Duş Sandalyesi (6-18 Ay) (Beyaz)",https://m.media-amazon.com/images/I/51yskuMt+kL._AC_UL320_.jpg,3.1,0.0,1817.15,35,False,0
"LASFIT Paspaslar 2020-2023 Hyundai Santa Fe için Uygun (Hibrit için DEĞİL), Tüm Hava Koşullarına Özel Fit Araba Zemin Kaplamaları 1. ve 2. Sıra, Siyah",https://m.media-amazon.com/images/I/61glD3ovvkL._AC_UL320_.jpg,4.8,0.0,5906.75,23,False,100
"Düğün, Cenaze, Bebek Partisi, Doğum Günü için Siyah Polaroid Ziyaretçi Defteri, Gelin Partisi, Mezuniyet Partisi, 50. Yıldönümü - 11,5” x 8,5”, 80 Boş Sayfa Ziyaretçi Defteri",https://m.media-amazon.com/images/I/41xgvRDp0CL._AC_UL320_.jpg,4.8,0.0,817.47,13,False,100
AerWo Şükran Günü Partisi Çocuklar İçin Oyunlar 48 adet Şapka Çıkartmaları Şapkayı Türkiye'ye Takın Oyunlar Sonbahar Festivali Parti Malzemeleri Çocuklar için Aktiviteler Aile Okulu Yetişkinler Partisi Hediye Süslemeleri,https://m.media-amazon.com/images/I/71FuP-06KmL._AC_UL320_.jpg,0.0,0.0,317.63,219,False,0
"Hatchimals CollEGGtibles, 4 Paket + Bonus, Sezon 4 CollEGGtible, 5 Yaş için ve Üzeri (Stiller ve Renkler Farklılık Gösterebilir)",https://m.media-amazon.com/images/I/813iofM+8lL._AC_UL320_.jpg,4.7,0.0,980.6,217,False,50
"moshi Codex 13"" MacBook Kılıfı, Siyah",https://m.media-amazon.com/images/I/31KZxpR+dHL._AC_UL320_.jpg,4.3,0.0,453.95,109,False,0
"Sevimli Kadife Makyaj Çantası 2'li Set (Krem), Laleli Kapitone Seyahat Kozmetik Organizatör Çantası, Kadın Kızlar için Taşınabilir Makyaj Çantası ile Kadife Tuvalet Çantası",https://m.media-amazon.com/images/I/61uJT-SQKjL._AC_UL320_.jpg,4.5,0.0,726.59,105,False,50
Erkek İzle GT Chronograph Kuvars Aydınlık Saat Tarih Hakiki Deri Bantlı Su Geçirmez,https://m.media-amazon.com/images/I/81ifP3rD32L._AC_UL320_.jpg,4.2,0.0,8133.76,113,False,0
Kızlar Dans Şort Nefes Alabilir Kaburga Örgü Sportif Koşu Biker Şort,https://m.media-amazon.com/images/I/71t6NH60fGL._AC_UL320_.jpg,5.0,9.0,635.71,91,False,50
N83 Erkek NAPFWS303 Finn Dünya Kırmızı Buğday PU Fiber Kayış Saat,https://m.media-amazon.com/images/I/81K4l2uaF9L._AC_UL320_.jpg,0.0,0.0,3219.88,113,False,0
"İlham Verici Ahşap Blok Tabelası, Büyüme Herkes İçin Farklı Görünüyor Ev Yatak Odası Ofis Masası Masa Dekoru için Bitki Motivasyon Ahşap Blok Tabelası, İş Arkadaşınız için İlham Verici Neşelenme Hediyesi",https://m.media-amazon.com/images/I/61kl8rt9MRL._AC_UL320_.jpg,4.7,9.0,590.27,165,False,200
PlaySmart Dice Deluxe Edition: Benzersiz Numaralandırılmış Matematik Zarları ve Çocukların Zihinsel Matematikte Ustalaşmasına Yardımcı Olan 11 Eğlenceli Matematik Oyunu ile Evde ve Hareket Halinde Okula Dönüş için Matematik Becerilerini Geliştirin.,https://m.media-amazon.com/images/I/715PeZbzE1L._AC_UL320_.jpg,4.6,0.0,588.45,270,False,100
"Çocuk Diş Macunu,Çocuk Diş Macunu, Çocuk Köpük Diş Macunu,Çocuk U Şekilli Diş Fırçası,Çürük Önleyici, Beyazlatma, Çocuklar için Diş Sağlığını İyileştirme Çocuk Yaşı 3 ve Üzeri",https://m.media-amazon.com/images/I/71EsQ4JeHzL._AC_UL320_.jpg,4.0,0.0,226.75,126,False,0
Erkek Balıkçı Yaka Kazak Slim Fit Yumuşak Örme Temel Kazak Kazak,https://m.media-amazon.com/images/I/71HizXw+p4L._AC_UL320_.jpg,4.5,0.0,1316.85,110,False,0
"TEHAUX Pet Hamster Spor Tekerleği, Fare Fareler Küçük Egzersiz Oyuncak Koşu Koşu Spinner Spor Tekerleği, Küçük Hamsterlar için Eğlence Oyuncakları (Sarı)",https://m.media-amazon.com/images/I/61ziuuLcqvL._AC_UL320_.jpg,4.0,0.0,440.31,184,False,0
"Crest 3D Beyaz Leke Silici Diş Beyazlatıcı Diş Macunu, Parlatıcı Nane, 3.1 oz (4'lü Paket)",https://m.media-amazon.com/images/I/71isbSsGQJL._AC_UL320_.jpg,4.7,0.0,453.95,126,False,5000
"Leopar Gökkuşağı Genç Kız Sırt Çantası Kanvas Sırt Çantası Okul Kitap Çantası Kalem Kutusu ile Öğle Yemeği Kutusu, Çita Noktası Çocuklar için 17 Inç Sırt Çantası Genç Kızlar Okul Öğrenci Sırt Çantası Seti",https://m.media-amazon.com/images/I/81fftwTO57L._AC_UL320_.jpg,0.0,0.0,1726.27,107,False,0
"Oyuncu Koltuğu,Arkalık ve Koltuk Yüksekliği Ayarlanabilir,Döner Yatar,Ofis Bilgisayarı Ergonomik Ayak Dayamalı Video Oyun Koltuğu",https://m.media-amazon.com/images/I/61fjGaO6jGL._AC_UL320_.jpg,3.5,0.0,2998.59,166,False,100
925 Ayar Gümüş Lab Opal Kalp Urn Yüzük Külleri için Melek Kanatları Kremasyon Takı Anıt Hatıra Yüzükler Kadınlar Kızlar için Paskalya Hediyeleri,https://m.media-amazon.com/images/I/61HMv24lJEL._AC_UL320_.jpg,4.5,46.0,1362.75,95,False,0
"Yeniden Kullanılabilir Silikon Kulak Tıkaçları, Uyku, Biçme, Yüzme, Uçaklar, Konserler için Su Geçirmez Gürültü Önleyici Kulak Tıkaçları, 22dB En Yüksek NRR",https://m.media-amazon.com/images/I/71M-oHW0D2L._AC_UL320_.jpg,4.2,0.0,385.79,131,False,2000
Küçük Kız Çocuk Tişörtü ve Sprinter Kısa 2 Parça Set,https://m.media-amazon.com/images/I/715e4nK1AGL._AC_UL320_.jpg,4.9,0.0,2726.4,264,False,0
"USB C SD Kart Okuyucu, iPad/Mac/Laptop için RayCue USB C'den SD Karta, 3'ü 1 arada USB C/Type C'den USB Kameraya iMac, iPad Pro/Air/Mini, MacBook Pro/Air, Galaxy, MicroSD/SD için Hafıza Kartı Okuyucu Adaptörü",https://m.media-amazon.com/images/I/61LrkkGL-vL._AC_UL320_.jpg,4.3,0.0,499.39,81,False,0
Scooby Doo Monster Chase Flap Cüzdan,https://m.media-amazon.com/images/I/61H-wRhW6XL._AC_UL320_.jpg,4.8,0.0,1680.83,112,False,0
Jura Milk sistem temizleyicisi 180 g doldurulabilir şişe (mini tabletler),https://m.media-amazon.com/images/I/51rZFXI8rRL._AC_UL320_.jpg,4.7,0.0,1380.01,167,False,300
Hot Wheels Monster Trucks 1:24 Ölçekli Büyük Ayaklı Araç [Amazon'a Özel],https://m.media-amazon.com/images/I/71-zrFqiNQL._AC_UL320_.jpg,4.8,0.0,1226.88,217,False,0
"BAYMI Gerçekten İşe Yarayan 3'ü 1 Arada Çocuk Elektrikli Süpürge, 3 Yaş ve Üzeri Çocuklar için Yürümeye Başlayan Oyuncak Elektrikli Süpürge Seti, Gerçekçi Oyun için Çalışan Emişli Eğlenceli Çocuklara Yönelik Çalışan Oyuncak Elektrikli Süpürge (630 Yeşil)",https://m.media-amazon.com/images/I/61VQYScnZeL._AC_UL320_.jpg,3.7,16.0,1817.15,270,False,50
Blackmagic Design Web Presenter 4K,https://m.media-amazon.com/images/I/51VaagZ8bYL._AC_UL320_.jpg,4.1,26.0,30672.0,72,False,0
Jebao MCP Tuzlu Su Tankı Manyetik Tabanı için LCD Ekran Kontrol Cihazı ile Akıllı Çapraz Akış Pompası (MCP-150),https://m.media-amazon.com/images/I/61-KdOn0XMS._AC_UL320_.jpg,4.9,0.0,5848.58,181,False,0
Mucizevi Bandai Uğur Böceği ve Kara Kedi Kwami Sürprizi 4'lü Paket | İçeride 4 Kwami Figürü | Gizemli Kwami Oyuncakları Oynamak ve Sergilemek için Tüm Kwami Figürlerini Mücevherlerle Toplayın,https://m.media-amazon.com/images/I/61jyuVmF3HL._AC_UL320_.jpg,4.1,0.0,1092.38,217,False,50
Erkek İşlevsel Kapüşonlu Üst | Orta Ağırlıkta Suya Dayanıklı Av Polar,https://m.media-amazon.com/images/I/91Vpa7RpW4L._AC_UL320_.jpg,4.8,0.0,2556.0,110,False,0
"BIBS Emzikler – Couture | Ortodontik Meme Ucu Emziği | BPA İçermeyen Silikon | Danimarka'da üretildi | 2'li Emzik Seti, Elma Şekeri/Haze, 6-18 Aylık",https://m.media-amazon.com/images/I/51iT8NqQdyL._AC_UL320_.jpg,0.0,0.0,726.59,35,False,0
"Yetişkinler için Ses Makinesi, Ofis Gizliliği ve Gürültü Engelleme için USB Şarj Edilebilir Beyaz Gürültü Makinesi, Ninniler ve Fan Sesleri ile 42 Rahatlatıcı Ses, Otomatik Kapanma Zamanlayıcısı ve 8 Seviyeli Ses Kontrolü",https://m.media-amazon.com/images/I/7108g8rpsEL._AC_UL320_.jpg,4.4,0.0,1271.87,131,False,700
"Üst Çekmeceli Japon Mendili, Cep Mendil, %100 Pamuk, Japonya'da Üretilmiştir",https://m.media-amazon.com/images/I/812+enRKSRL._AC_UL320_.jpg,4.7,0.0,681.6,112,False,0
"Trudeau Atma ve Doğrama Salata Maşası, Paslanmaz Çelik",https://m.media-amazon.com/images/I/71IYwASVabL._AC_UL320_.jpg,4.6,0.0,862.91,170,False,1000
"Marvel Legends Serisi Doctor Strange in The Multiverse of Madness 6 inç Koleksiyonluk Uyurgezer Sinematik Evren Aksiyon Figürü Oyuncağı, 2 Aksesuar ve 1 Yapım Parçası",https://m.media-amazon.com/images/I/6136oJWntBL._AC_UL320_.jpg,4.7,0.0,681.15,217,False,0
TENEMT Erkek Çocuk Mayo Tek Parça Rash Guard Tam Vücut UPF 50+ UV Mayo Çocuklar için Mayo Beden 2-8,https://m.media-amazon.com/images/I/71mBx7XjZ6L._MCnd_AC_UL320_.jpg,4.4,0.0,1271.87,84,False,0
Kız Çocuk Tayt Küçük Çocuklar için Bale Dansı Okul Üniforması Külotlu Çorap Bebek Ayaklı Çoraplar Atletik Tayt Elastik Grinch Pantolon,https://m.media-amazon.com/images/I/61aIAz8HitL._AC_UL320_.jpg,4.7,188.0,272.19,91,False,100
Nerf Spor Cep Aero Broşürü (Turuncu),https://m.media-amazon.com/images/I/713RxB4e3wL._AC_UL320_.jpg,4.1,450.0,363.52,228,False,50
Hades Sınırlı Üretim (Nintendo Switch),https://m.media-amazon.com/images/I/91l6Y42Nl7L._AC_UY218_.jpg,4.8,1019.0,1725.36,255,False,200
Bayan Modası Broş Yaka İğnesi Eşarp Tokası,https://m.media-amazon.com/images/I/51mBqfH4ADL._AC_UL320_.jpg,4.3,53.0,663.42,95,False,0
"Tek Kullanımlık Nitril Eldiven, 100 Adet Pembe Eldiven Orta Koruma Eldivenleri Nitril Eldiven Lateks Ücretsiz Temizlik Çalışma Eldivenleri",https://m.media-amazon.com/images/I/61gW3IZXz3L._AC_UL320_.jpg,4.2,0.0,453.95,167,False,0
"Zürafa Emme Oyuncak Çekme Dize | 2 Yaşındakiler İçin Montessori Oyuncakları | Zip String Oyuncak Yeni Yürümeye Başlayan Çocuklar için Bebek Duyusal Oyuncaklar 1-3 | Bebek Seyahat Oyuncakları, Bebek Araba Oyuncakları ve Bebek Arabası Oyuncakları, Mama Sandalyesi Oyuncakları Duyusal Tüpler",https://m.media-amazon.com/images/I/61RlHR08BcL._AC_UL320_.jpg,4.8,6.0,544.83,230,False,50
Disney Panel Daisy ve Minnie Together We Rock Pembe Kumaş by The Panel,https://m.media-amazon.com/images/I/81iMPCooyzL._AC_UL320_.jpg,5.0,0.0,590.27,7,False,0
"14 Ayar Pembe Altın Kaplama Opal Yüzük, Beyaz/Yeşil/Pembe Opal Yüzük, Ayarlanabilir Beden",https://m.media-amazon.com/images/I/61aDItmDL4L._AC_UL320_.jpg,4.1,273.0,635.71,95,False,0
Kadın Rahat Fit Tüm Gün Düz Bacak Pantolon,https://m.media-amazon.com/images/I/71aoxjomUnL._AC_UL320_.jpg,4.1,0.0,1273.23,116,False,300
Erkek Örgü Pijama 2 Parça Dinlenme Takımı Streç Şort Takımları Kıyafetler Cepli Eşofmanlar,https://m.media-amazon.com/images/I/71XMnUyuvwL._AC_UL320_.jpg,4.5,0.0,1407.28,110,False,0
Kadın Seyahat Zamanı Takunya Katır,https://m.media-amazon.com/images/I/71laptKP+ZL._AC_UL320_.jpg,4.4,0.0,1680.83,122,False,0
El Dokuma Hamak Sakallı Ejderha Dinlenme Yatağı Habitat Malzemeleri Kertenkele Leopar Gecko Papağanlar Muhabbetkuşu Sultan Papağanı Sıçanlar Yılan Hamster Sincap Bukalemun Küçük Kuşlar (Göz Kamaştırıcı Turuncu),https://m.media-amazon.com/images/I/71j9+mOa7-L._AC_UL320_.jpg,4.2,0.0,294.91,184,False,0
925 Ayar Gümüş Haç Saflık Yüzük - Hıristiyan Dini Ayarlanabilir Yüzük Takı Kadın Kızlar için Hediyeler (Gerçek Aşk Bekler),https://m.media-amazon.com/images/I/61ZiUMiLe7L._AC_UL320_.jpg,4.5,36.0,908.35,95,False,0
Selülit Giderici Masaj Aleti – Selülit Giderici Fırça Eldiveni ve Rulo - Vücut Duşu Temizleyici Eksfoliyator - Krem ve Yağlarla Kullanım,https://m.media-amazon.com/images/I/71wQGvxVddL._AC_UL320_.jpg,4.0,0.0,363.07,50,False,200
